datetime,temperature,humidite,precipitation,heure,minute,seconde
2023-08-05 16:02:24.072036016,14.8,76.3,0.849,16,02,24
2023-08-06 00:47:32.626313160,15.0,81.3,1.239,00,47,32
2023-08-06 09:32:41.180590296,14.8,76.9,0.018,09,32,41
2023-08-06 18:17:49.734867432,15.6,77.6,1.794,18,17,49
2023-08-07 03:02:58.289144576,12.2,83.8,9.671,03,02,58
2023-08-07 11:48:06.843421712,14.9,77.6,0.0,11,48,06
2023-08-07 20:33:15.397698848,16.6,72.9,7.134,20,33,15
2023-08-08 05:18:23.951975992,16.2,77.6,0.435,05,18,23
2023-08-08 14:03:32.506253128,9.8,76.7,11.449,14,03,32
2023-08-08 22:48:41.060530264,9.6,60.4,0.0,22,48,41
2023-08-09 07:33:49.614807408,10.9,74.1,1.093,07,33,49
2023-08-09 16:18:58.169084544,8.2,79.5,5.811,16,18,58
2023-08-10 01:04:06.723361680,8.2,72.6,0.667,01,04,06
2023-08-10 09:49:15.277638824,8.2,70.8,0.094,09,49,15
2023-08-10 18:34:23.831915960,8.0,70.3,0.108,18,34,23
2023-08-11 03:19:32.386193096,10.6,75.7,0.374,03,19,32
2023-08-11 12:04:40.940470240,8.1,81.4,0.0,12,04,40
2023-08-11 20:49:49.494747376,9.8,68.5,0.094,20,49,49
2023-08-12 05:34:58.049024512,9.9,70.6,0.078,05,34,58
2023-08-12 14:20:06.603301656,12.2,81.9,0.843,14,20,06
2023-08-12 23:05:15.157578792,12.5,84.0,0.196,23,05,15
2023-08-13 07:50:23.711855928,14.2,67.4,0.472,07,50,23
2023-08-13 16:35:32.266133072,11.3,79.4,0.513,16,35,32
2023-08-14 01:20:40.820410208,9.7,85.1,0.0,01,20,40
2023-08-14 10:05:49.374687344,11.9,74.0,0.0,10,05,49
2023-08-14 18:50:57.928964480,12.7,73.8,0.0,18,50,57
2023-08-15 03:36:06.483241624,12.6,74.9,0.944,03,36,06
2023-08-15 12:21:15.037518760,11.5,78.6,0.0,12,21,15
2023-08-15 21:06:23.591795896,14.8,70.0,0.0,21,06,23
2023-08-16 05:51:32.146073040,16.8,63.0,0.0,05,51,32
2023-08-16 14:36:40.700350176,14.6,66.0,0.638,14,36,40
2023-08-16 23:21:49.254627312,10.9,79.1,4.712,23,21,49
2023-08-17 08:06:57.808904456,9.4,77.4,0.276,08,06,57
2023-08-17 16:52:06.363181592,8.5,79.8,3.851,16,52,06
2023-08-18 01:37:14.917458728,7.5,72.9,1.37,01,37,14
2023-08-18 10:22:23.471735872,5.0,82.1,12.694,10,22,23
2023-08-18 19:07:32.026013008,5.3,80.6,10.271,19,07,32
2023-08-19 03:52:40.580290144,7.8,78.3,8.21,03,52,40
2023-08-19 12:37:49.134567288,6.3,83.7,6.405,12,37,49
2023-08-19 21:22:57.688844424,6.3,72.3,1.384,21,22,57
2023-08-20 06:08:06.243121560,5.5,80.7,11.074,06,08,06
2023-08-20 14:53:14.797398704,5.9,76.9,2.546,14,53,14
2023-08-20 23:38:23.351675840,7.2,65.2,0.0,23,38,23
2023-08-21 08:23:31.905952976,7.2,75.7,1.385,08,23,31
2023-08-21 17:08:40.460230120,6.7,87.4,47.71,17,08,40
2023-08-22 01:53:49.014507256,5.6,86.8,21.962,01,53,49
2023-08-22 10:38:57.568784392,4.8,82.4,9.67,10,38,57
2023-08-22 19:24:06.123061536,4.9,79.2,2.082,19,24,06
2023-08-23 04:09:14.677338672,4.8,80.0,0.0,04,09,14
2023-08-23 12:54:23.231615808,7.5,69.9,0.0,12,54,23
2023-08-23 21:39:31.785892952,8.3,79.5,0.622,21,39,31
2023-08-24 06:24:40.340170088,7.2,77.0,0.042,06,24,40
2023-08-24 15:09:48.894447224,5.7,83.5,0.0,15,09,48
2023-08-24 23:54:57.448724360,7.8,79.1,0.0,23,54,57
2023-08-25 08:40:06.003001504,8.9,69.0,0.0,08,40,06
2023-08-25 17:25:14.557278640,7.8,72.4,0.284,17,25,14
2023-08-26 02:10:23.111555776,7.5,73.1,0.581,02,10,23
2023-08-26 10:55:31.665832920,6.3,72.1,0.53,10,55,31
2023-08-26 19:40:40.220110056,5.0,81.5,7.675,19,40,40
2023-08-27 04:25:48.774387192,3.8,71.3,0.108,04,25,48
2023-08-27 13:10:57.328664336,3.5,77.5,0.0,13,10,57
2023-08-27 21:56:05.882941472,6.6,63.2,0.014,21,56,05
2023-08-28 06:41:14.437218608,5.0,62.4,0.136,06,41,14
2023-08-28 15:26:22.991495752,7.7,65.8,0.0,15,26,22
2023-08-29 00:11:31.545772888,10.3,73.1,0.0,00,11,31
2023-08-29 08:56:40.100050024,11.3,70.3,0.395,08,56,40
2023-08-29 17:41:48.654327168,9.3,90.6,5.184,17,41,48
2023-08-30 02:26:57.208604304,10.6,82.4,4.243,02,26,57
2023-08-30 11:12:05.762881440,7.4,83.0,13.915,11,12,05
2023-08-30 19:57:14.317158584,6.7,68.5,0.083,19,57,14
2023-08-31 04:42:22.871435720,10.7,74.5,0.386,04,42,22
2023-08-31 13:27:31.425712856,11.7,74.3,0.0,13,27,31
2023-08-31 22:12:39.979990000,12.2,80.1,0.0,22,12,39
2023-09-01 06:57:48.534267136,12.8,83.5,1.837,06,57,48
2023-09-01 15:42:57.088544272,12.3,80.4,18.064,15,42,57
2023-09-02 00:28:05.642821416,4.8,86.2,2.77,00,28,05
2023-09-02 09:13:14.197098552,4.0,71.5,3.013,09,13,14
2023-09-02 17:58:22.751375688,0.6,69.3,2.137,17,58,22
2023-09-03 02:43:31.305652832,1.6,54.5,0.0,02,43,31
2023-09-03 11:28:39.859929968,5.2,62.0,0.0,11,28,39
2023-09-03 20:13:48.414207104,10.4,71.6,0.914,20,13,48
2023-09-04 04:58:56.968484240,8.5,81.6,8.587,04,58,56
2023-09-04 13:44:05.522761384,8.1,68.4,0.0,13,44,05
2023-09-04 22:29:14.077038520,7.9,66.9,0.0,22,29,14
2023-09-05 07:14:22.631315656,9.1,82.0,0.913,07,14,22
2023-09-05 15:59:31.185592800,8.3,71.9,0.0,15,59,31
2023-09-06 00:44:39.739869936,7.2,71.1,0.0,00,44,39
2023-09-06 09:29:48.294147072,6.5,81.6,0.0,09,29,48
2023-09-06 18:14:56.848424216,7.7,85.1,0.032,18,14,56
2023-09-07 03:00:05.402701352,7.6,87.2,2.068,03,00,05
2023-09-07 11:45:13.956978488,7.2,81.0,7.952,11,45,13
2023-09-07 20:30:22.511255632,7.0,70.0,0.148,20,30,22
2023-09-08 05:15:31.065532768,6.3,65.2,0.0,05,15,31
2023-09-08 14:00:39.619809904,9.5,68.2,0.0,14,00,39
2023-09-08 22:45:48.174087048,9.3,56.7,0.068,22,45,48
2023-09-09 07:30:56.728364184,12.7,58.3,0.0,07,30,56
2023-09-09 16:16:05.282641320,14.1,65.1,3.254,16,16,05
2023-09-10 01:01:13.836918464,9.2,74.2,4.935,01,01,13
2023-09-10 09:46:22.391195600,8.1,82.5,8.771,09,46,22
2023-09-10 18:31:30.945472736,6.9,80.9,0.086,18,31,30
2023-09-11 03:16:39.499749880,10.6,70.8,0.0,03,16,39
2023-09-11 12:01:48.054027016,15.4,59.3,0.0,12,01,48
2023-09-11 20:46:56.608304152,13.7,67.8,0.0,20,46,56
2023-09-12 05:32:05.162581296,12.7,75.4,0.699,05,32,05
2023-09-12 14:17:13.716858432,10.8,81.8,0.89,14,17,13
2023-09-12 23:02:22.271135568,14.1,64.7,0.0,23,02,22
2023-09-13 07:47:30.825412712,16.5,53.3,0.0,07,47,30
2023-09-13 16:32:39.379689848,14.1,64.1,0.0,16,32,39
2023-09-14 01:17:47.933966984,10.5,90.4,2.233,01,17,47
2023-09-14 10:02:56.488244120,11.8,81.9,0.656,10,02,56
2023-09-14 18:48:05.042521264,11.8,74.3,0.094,18,48,05
2023-09-15 03:33:13.596798400,11.4,71.2,0.0,03,33,13
2023-09-15 12:18:22.151075536,9.5,82.5,0.036,12,18,22
2023-09-15 21:03:30.705352680,8.3,82.4,6.703,21,03,30
2023-09-16 05:48:39.259629816,6.3,60.0,0.735,05,48,39
2023-09-16 14:33:47.813906952,6.6,48.6,0.0,14,33,47
2023-09-16 23:18:56.368184096,6.1,61.3,0.374,23,18,56
2023-09-17 08:04:04.922461232,7.6,67.7,2.11,08,04,04
2023-09-17 16:49:13.476738368,7.7,73.3,0.0,16,49,13
2023-09-18 01:34:22.031015512,8.6,71.1,0.0,01,34,22
2023-09-18 10:19:30.585292648,10.6,74.2,0.0,10,19,30
2023-09-18 19:04:39.139569784,9.0,85.1,0.06,19,04,39
2023-09-19 03:49:47.693846928,8.2,86.3,0.153,03,49,47
2023-09-19 12:34:56.248124064,7.6,82.8,0.107,12,34,56
2023-09-19 21:20:04.802401200,8.6,79.4,0.0,21,20,04
2023-09-20 06:05:13.356678344,9.7,78.2,0.032,06,05,13
2023-09-20 14:50:21.910955480,8.9,82.1,2.529,14,50,21
2023-09-20 23:35:30.465232616,9.4,90.0,20.813,23,35,30
2023-09-21 08:20:39.019509760,11.9,76.7,0.235,08,20,39
2023-09-21 17:05:47.573786896,8.9,80.7,0.041,17,05,47
2023-09-22 01:50:56.128064032,7.6,81.4,0.298,01,50,56
2023-09-22 10:36:04.682341176,8.1,84.9,12.7,10,36,04
2023-09-22 19:21:13.236618312,7.2,83.7,2.122,19,21,13
2023-09-23 04:06:21.790895448,8.2,85.5,0.867,04,06,21
2023-09-23 12:51:30.345172592,10.0,87.6,3.441,12,51,30
2023-09-23 21:36:38.899449728,9.4,71.4,0.811,21,36,38
2023-09-24 06:21:47.453726864,9.8,59.4,0.0,06,21,47
2023-09-24 15:06:56.008004000,9.6,64.3,0.0,15,06,56
2023-09-24 23:52:04.562281144,10.0,63.3,0.0,23,52,04
2023-09-25 08:37:13.116558280,9.9,61.6,0.0,08,37,13
2023-09-25 17:22:21.670835416,12.4,61.2,0.0,17,22,21
2023-09-26 02:07:30.225112560,11.2,61.7,0.0,02,07,30
2023-09-26 10:52:38.779389696,10.5,70.7,0.0,10,52,38
2023-09-26 19:37:47.333666832,15.4,57.7,0.0,19,37,47
2023-09-27 04:22:55.887943976,10.3,77.4,5.166,04,22,55
2023-09-27 13:08:04.442221112,10.6,52.7,0.0,13,08,04
2023-09-27 21:53:12.996498248,11.4,61.4,0.0,21,53,12
2023-09-28 06:38:21.550775392,14.4,67.1,0.0,06,38,21
2023-09-28 15:23:30.105052528,16.4,58.8,0.0,15,23,30
2023-09-29 00:08:38.659329664,13.3,74.8,0.0,00,08,38
2023-09-29 08:53:47.213606808,10.8,69.9,0.501,08,53,47
2023-09-29 17:38:55.767883944,11.0,60.2,0.0,17,38,55
2023-09-30 02:24:04.322161080,10.6,60.9,0.0,02,24,04
2023-09-30 11:09:12.876438224,11.3,63.8,0.0,11,09,12
2023-09-30 19:54:21.430715360,9.9,70.8,0.0,19,54,21
2023-10-01 04:39:29.984992496,14.5,59.5,0.0,04,39,29
2023-10-01 13:24:38.539269640,15.4,62.5,0.0,13,24,38
2023-10-01 22:09:47.093546776,17.2,43.2,0.0,22,09,47
2023-10-02 06:54:55.647823912,17.5,50.3,0.0,06,54,55
2023-10-02 15:40:04.202101056,17.8,64.3,0.0,15,40,04
2023-10-03 00:25:12.756378192,17.0,76.0,0.0,00,25,12
2023-10-03 09:10:21.310655328,18.3,68.0,0.0,09,10,21
2023-10-03 17:55:29.864932472,16.0,81.6,8.293,17,55,29
2023-10-04 02:40:38.419209608,13.4,91.4,12.358,02,40,38
2023-10-04 11:25:46.973486744,14.5,85.2,5.751,11,25,46
2023-10-04 20:10:55.527763880,15.9,76.1,0.0,20,10,55
2023-10-05 04:56:04.082041024,12.5,74.4,9.65,04,56,04
2023-10-05 13:41:12.636318160,14.4,67.4,0.159,13,41,12
2023-10-05 22:26:21.190595296,15.5,52.3,0.0,22,26,21
2023-10-06 07:11:29.744872440,17.4,50.8,0.0,07,11,29
2023-10-06 15:56:38.299149576,20.6,50.4,0.0,15,56,38
2023-10-07 00:41:46.853426712,22.3,49.2,0.0,00,41,46
2023-10-07 09:26:55.407703856,17.8,71.2,0.0,09,26,55
2023-10-07 18:12:03.961980992,17.0,82.6,0.0,18,12,03
2023-10-08 02:57:12.516258128,22.6,63.2,0.0,02,57,12
2023-10-08 11:42:21.070535272,24.2,58.6,0.0,11,42,21
2023-10-08 20:27:29.624812408,22.8,65.1,0.0,20,27,29
2023-10-09 05:12:38.179089544,21.3,68.2,0.0,05,12,38
2023-10-09 13:57:46.733366688,22.2,56.7,0.0,13,57,46
2023-10-09 22:42:55.287643824,21.4,68.1,0.0,22,42,55
2023-10-10 07:28:03.841920960,18.1,79.8,0.248,07,28,03
2023-10-10 16:13:12.396198104,13.6,77.9,10.466,16,13,12
2023-10-11 00:58:20.950475240,12.8,75.0,6.393,00,58,20
2023-10-11 09:43:29.504752376,14.4,64.9,0.0,09,43,29
2023-10-11 18:28:38.059029520,16.1,69.6,0.206,18,28,38
2023-10-12 03:13:46.613306656,16.0,70.2,0.0,03,13,46
2023-10-12 11:58:55.167583792,14.7,77.8,3.099,11,58,55
2023-10-12 20:44:03.721860936,14.8,78.9,5.801,20,44,03
2023-10-13 05:29:12.276138072,15.5,79.2,0.42,05,29,12
2023-10-13 14:14:20.830415208,17.8,70.3,0.0,14,14,20
2023-10-13 22:59:29.384692352,19.2,63.5,0.0,22,59,29
2023-10-14 07:44:37.938969488,17.4,73.3,7.795,07,44,37
2023-10-14 16:29:46.493246624,17.5,66.7,0.863,16,29,46
2023-10-15 01:14:55.047523760,16.7,72.6,0.236,01,14,55
2023-10-15 10:00:03.601800904,19.2,68.1,0.031,10,00,03
2023-10-15 18:45:12.156078040,22.1,58.0,0.0,18,45,12
2023-10-16 03:30:20.710355176,24.1,55.4,0.0,03,30,20
2023-10-16 12:15:29.264632320,22.2,65.3,0.0,12,15,29
2023-10-16 21:00:37.818909456,21.8,71.4,0.0,21,00,37
2023-10-17 05:45:46.373186592,24.1,58.8,0.0,05,45,46
2023-10-17 14:30:54.927463736,25.0,48.4,0.069,14,30,54
2023-10-17 23:16:03.481740872,22.7,74.8,0.0,23,16,03
2023-10-18 08:01:12.036018008,22.6,70.1,0.0,08,01,12
2023-10-18 16:46:20.590295152,21.8,70.9,1.223,16,46,20
2023-10-19 01:31:29.144572288,21.8,77.3,1.678,01,31,29
2023-10-19 10:16:37.698849424,23.0,76.9,6.092,10,16,37
2023-10-19 19:01:46.253126568,24.1,70.3,0.16,19,01,46
2023-10-20 03:46:54.807403704,24.2,73.0,0.228,03,46,54
2023-10-20 12:32:03.361680840,22.5,77.0,1.734,12,32,03
2023-10-20 21:17:11.915957984,21.8,82.3,8.154,21,17,11
2023-10-21 06:02:20.470235120,23.4,74.7,3.409,06,02,20
2023-10-21 14:47:29.024512256,24.1,65.5,0.006,14,47,29
2023-10-21 23:32:37.578789400,23.1,71.4,0.0,23,32,37
2023-10-22 08:17:46.133066536,22.1,75.8,1.397,08,17,46
2023-10-22 17:02:54.687343672,22.8,72.6,0.472,17,02,54
2023-10-23 01:48:03.241620816,23.8,73.3,0.0,01,48,03
2023-10-23 10:33:11.795897952,24.2,74.0,0.399,10,33,11
2023-10-23 19:18:20.350175088,24.7,67.3,0.0,19,18,20
2023-10-24 04:03:28.904452224,25.0,65.7,0.0,04,03,28
2023-10-24 12:48:37.458729368,25.4,63.0,0.0,12,48,37
2023-10-24 21:33:46.013006504,24.9,63.7,0.018,21,33,46
2023-10-25 06:18:54.567283640,26.8,63.8,0.0,06,18,54
2023-10-25 15:04:03.121560784,26.9,70.7,0.0,15,04,03
2023-10-25 23:49:11.675837920,26.8,71.1,0.0,23,49,11
2023-10-26 08:34:20.230115056,26.9,72.5,0.0,08,34,20
2023-10-26 17:19:28.784392200,27.1,73.0,0.0,17,19,28
2023-10-27 02:04:37.338669336,27.5,69.6,0.094,02,04,37
2023-10-27 10:49:45.892946472,27.4,74.6,0.0,10,49,45
2023-10-27 19:34:54.447223616,23.7,69.2,0.025,19,34,54
2023-10-28 04:20:03.001500752,23.7,58.1,0.0,04,20,03
2023-10-28 13:05:11.555777888,24.2,61.7,0.0,13,05,11
2023-10-28 21:50:20.110055032,25.2,65.8,0.0,21,50,20
2023-10-29 06:35:28.664332168,25.6,66.9,0.0,06,35,28
2023-10-29 15:20:37.218609304,22.1,77.6,0.0,15,20,37
2023-10-30 00:05:45.772886448,22.9,53.1,0.017,00,05,45
2023-10-30 08:50:54.327163584,21.6,59.6,0.0,08,50,54
2023-10-30 17:36:02.881440720,22.4,61.4,0.0,17,36,02
2023-10-31 02:21:11.435717864,23.1,64.6,0.0,02,21,11
2023-10-31 11:06:19.989995000,24.8,67.0,0.0,11,06,19
2023-10-31 19:51:28.544272136,25.3,71.3,0.0,19,51,28
2023-11-01 04:36:37.098549280,25.3,71.3,0.0,04,36,37
2023-11-01 13:21:45.652826416,24.6,70.9,0.0,13,21,45
2023-11-01 22:06:54.207103552,25.4,65.1,0.0,22,06,54
2023-11-02 06:52:02.761380696,26.1,67.6,0.0,06,52,02
2023-11-02 15:37:11.315657832,25.9,63.4,0.0,15,37,11
2023-11-03 00:22:19.869934968,25.0,65.3,0.0,00,22,19
2023-11-03 09:07:28.424212104,25.5,68.4,0.0,09,07,28
2023-11-03 17:52:36.978489248,25.6,71.6,0.0,17,52,36
2023-11-04 02:37:45.532766384,26.3,72.2,0.0,02,37,45
2023-11-04 11:22:54.087043520,27.4,56.1,0.0,11,22,54
2023-11-04 20:08:02.641320664,27.4,65.8,0.0,20,08,02
2023-11-05 04:53:11.195597800,26.9,69.3,0.0,04,53,11
2023-11-05 13:38:19.749874936,26.4,70.6,0.0,13,38,19
2023-11-05 22:23:28.304152080,25.9,61.0,0.0,22,23,28
2023-11-06 07:08:36.858429216,25.1,59.7,0.0,07,08,36
2023-11-06 15:53:45.412706352,25.1,66.0,0.0,15,53,45
2023-11-07 00:38:53.966983496,25.5,61.5,0.0,00,38,53
2023-11-07 09:24:02.521260632,25.8,70.0,0.0,09,24,02
2023-11-07 18:09:11.075537768,26.6,70.2,0.0,18,09,11
2023-11-08 02:54:19.629814912,26.8,73.5,0.0,02,54,19
2023-11-08 11:39:28.184092048,26.8,73.1,0.0,11,39,28
2023-11-08 20:24:36.738369184,26.8,64.5,0.0,20,24,36
2023-11-09 05:09:45.292646328,26.6,62.3,0.0,05,09,45
2023-11-09 13:54:53.846923464,27.1,56.4,0.0,13,54,53
2023-11-09 22:40:02.401200600,26.6,65.0,0.0,22,40,02
2023-11-10 07:25:10.955477744,25.4,59.4,0.0,07,25,10
2023-11-10 16:10:19.509754880,25.1,56.6,0.0,16,10,19
2023-11-11 00:55:28.064032016,24.6,57.8,0.0,00,55,28
2023-11-11 09:40:36.618309160,24.5,54.0,0.0,09,40,36
2023-11-11 18:25:45.172586296,24.3,62.8,0.0,18,25,45
2023-11-12 03:10:53.726863432,24.7,66.4,0.0,03,10,53
2023-11-12 11:56:02.281140576,22.8,73.9,4.147,11,56,02
2023-11-12 20:41:10.835417712,24.3,72.3,2.313,20,41,10
2023-11-13 05:26:19.389694848,24.9,74.1,0.0,05,26,19
2023-11-13 14:11:27.943971984,25.5,68.2,0.0,14,11,27
2023-11-13 22:56:36.498249128,25.5,69.4,0.0,22,56,36
2023-11-14 07:41:45.052526264,25.4,63.2,0.0,07,41,45
2023-11-14 16:26:53.606803400,24.7,70.7,0.0,16,26,53
2023-11-15 01:12:02.161080544,24.6,68.7,0.0,01,12,02
2023-11-15 09:57:10.715357680,25.4,57.1,0.0,09,57,10
2023-11-15 18:42:19.269634816,26.6,56.1,0.0,18,42,19
2023-11-16 03:27:27.823911960,26.2,71.1,0.0,03,27,27
2023-11-16 12:12:36.378189096,25.1,70.9,0.0,12,12,36
2023-11-16 20:57:44.932466232,25.5,69.9,0.0,20,57,44
2023-11-17 05:42:53.486743376,25.8,69.9,0.018,05,42,53
2023-11-17 14:28:02.041020512,25.9,73.0,0.0,14,28,02
2023-11-17 23:13:10.595297648,24.2,71.7,0.088,23,13,10
2023-11-18 07:58:19.149574792,22.8,64.1,1.512,07,58,19
2023-11-18 16:43:27.703851928,22.8,67.9,0.0,16,43,27
2023-11-19 01:28:36.258129064,24.4,69.0,0.0,01,28,36
2023-11-19 10:13:44.812406208,24.6,73.0,0.0,10,13,44
2023-11-19 18:58:53.366683344,24.8,70.0,0.0,18,58,53
2023-11-20 03:44:01.920960480,24.2,67.5,0.0,03,44,01
2023-11-20 12:29:10.475237624,24.1,70.9,0.0,12,29,10
2023-11-20 21:14:19.029514760,24.8,70.9,0.0,21,14,19
2023-11-21 05:59:27.583791896,25.0,75.5,0.316,05,59,27
2023-11-21 14:44:36.138069040,25.3,69.2,0.0,14,44,36
2023-11-21 23:29:44.692346176,25.2,64.0,0.0,23,29,44
2023-11-22 08:14:53.246623312,24.4,68.8,0.0,08,14,53
2023-11-22 17:00:01.800900456,24.3,70.0,0.0,17,00,01
2023-11-23 01:45:10.355177592,23.6,73.3,0.0,01,45,10
2023-11-23 10:30:18.909454728,22.0,61.5,0.061,10,30,18
2023-11-23 19:15:27.463731864,20.7,66.8,0.278,19,15,27
2023-11-24 04:00:36.018009008,22.4,66.2,0.007,04,00,36
2023-11-24 12:45:44.572286144,22.1,63.9,0.0,12,45,44
2023-11-24 21:30:53.126563280,21.6,73.8,0.0,21,30,53
2023-11-25 06:16:01.680840424,22.7,67.3,0.0,06,16,01
2023-11-25 15:01:10.235117560,23.6,70.8,0.012,15,01,10
2023-11-25 23:46:18.789394696,25.3,61.3,0.0,23,46,18
2023-11-26 08:31:27.343671840,24.1,62.2,4.753,08,31,27
2023-11-26 17:16:35.897948976,23.3,62.1,0.0,17,16,35
2023-11-27 02:01:44.452226112,22.1,78.7,12.107,02,01,44
2023-11-27 10:46:53.006503256,19.3,66.6,0.178,10,46,53
2023-11-27 19:32:01.560780392,19.7,54.1,0.0,19,32,01
2023-11-28 04:17:10.115057528,21.0,58.6,0.0,04,17,10
2023-11-28 13:02:18.669334672,21.2,60.1,0.0,13,02,18
2023-11-28 21:47:27.223611808,22.3,55.9,0.0,21,47,27
2023-11-29 06:32:35.777888944,24.1,58.6,0.0,06,32,35
2023-11-29 15:17:44.332166088,24.8,62.3,0.0,15,17,44
2023-11-30 00:02:52.886443224,25.4,66.8,0.155,00,02,52
2023-11-30 08:48:01.440720360,21.9,76.6,15.892,08,48,01
2023-11-30 17:33:09.994997504,17.7,82.8,13.066,17,33,09
2023-12-01 02:18:18.549274640,18.0,81.4,2.408,02,18,18
2023-12-01 11:03:27.103551776,19.4,78.1,0.024,11,03,27
2023-12-01 19:48:35.657828920,19.8,73.0,0.0,19,48,35
2023-12-02 04:33:44.212106056,21.7,71.7,3.867,04,33,44
2023-12-02 13:18:52.766383192,21.4,71.3,1.345,13,18,52
2023-12-02 22:04:01.320660336,20.2,75.7,0.0,22,04,01
2023-12-03 06:49:09.874937472,20.7,69.7,0.0,06,49,09
2023-12-03 15:34:18.429214608,22.1,66.8,1.097,15,34,18
2023-12-04 00:19:26.983491744,18.6,79.3,14.065,00,19,26
2023-12-04 09:04:35.537768888,16.5,66.8,3.387,09,04,35
2023-12-04 17:49:44.092046024,17.2,71.5,2.703,17,49,44
2023-12-05 02:34:52.646323160,18.7,75.4,5.439,02,34,52
2023-12-05 11:20:01.200600304,18.8,79.3,0.0,11,20,01
2023-12-05 20:05:09.754877440,17.4,87.3,0.0,20,05,09
2023-12-06 04:50:18.309154576,17.7,89.7,0.018,04,50,18
2023-12-06 13:35:26.863431720,19.1,81.8,0.154,13,35,26
2023-12-06 22:20:35.417708856,18.7,82.3,0.0,22,20,35
2023-12-07 07:05:43.971985992,18.0,83.1,0.018,07,05,43
2023-12-07 15:50:52.526263136,19.7,83.0,0.0,15,50,52
2023-12-08 00:36:01.080540272,17.7,82.6,17.511,00,36,01
2023-12-08 09:21:09.634817408,15.2,89.4,17.321,09,21,09
2023-12-08 18:06:18.189094552,13.8,69.9,6.415,18,06,18
2023-12-09 02:51:26.743371688,12.8,67.9,8.271,02,51,26
2023-12-09 11:36:35.297648824,11.3,77.4,0.0,11,36,35
2023-12-09 20:21:43.851925968,12.2,83.7,0.087,20,21,43
2023-12-10 05:06:52.406203104,13.7,83.6,6.109,05,06,52
2023-12-10 13:52:00.960480240,15.0,85.5,11.943,13,52,00
2023-12-10 22:37:09.514757384,14.7,81.5,1.708,22,37,09
2023-12-11 07:22:18.069034520,13.2,79.6,2.73,07,22,18
2023-12-11 16:07:26.623311656,14.9,77.3,0.734,16,07,26
2023-12-12 00:52:35.177588800,15.8,76.6,0.0,00,52,35
2023-12-12 09:37:43.731865936,15.8,77.5,0.176,09,37,43
2023-12-12 18:22:52.286143072,14.9,75.8,0.764,18,22,52
2023-12-13 03:08:00.840420216,14.7,71.4,0.09,03,08,00
2023-12-13 11:53:09.394697352,14.2,73.7,0.0,11,53,09
2023-12-13 20:38:17.948974488,13.2,80.6,1.558,20,38,17
2023-12-14 05:23:26.503251624,11.8,86.5,1.936,05,23,26
2023-12-14 14:08:35.057528768,11.4,84.0,0.269,14,08,35
2023-12-14 22:53:43.611805904,11.8,81.7,0.121,22,53,43
2023-12-15 07:38:52.166083040,12.2,83.3,4.072,07,38,52
2023-12-15 16:24:00.720360184,12.6,64.3,1.735,16,24,00
2023-12-16 01:09:09.274637320,12.2,62.3,0.014,01,09,09
2023-12-16 09:54:17.828914456,11.2,76.3,1.156,09,54,17
2023-12-16 18:39:26.383191600,10.2,80.0,3.698,18,39,26
2023-12-17 03:24:34.937468736,9.5,74.8,0.0,03,24,34
2023-12-17 12:09:43.491745872,9.3,75.8,0.0,12,09,43
2023-12-17 20:54:52.046023016,11.6,66.4,1.094,20,54,52
2023-12-18 05:40:00.600300152,11.2,68.7,0.0,05,40,00
2023-12-18 14:25:09.154577288,10.8,70.7,0.018,14,25,09
2023-12-18 23:10:17.708854432,10.0,72.9,0.0,23,10,17
2023-12-19 07:55:26.263131568,12.0,62.4,0.0,07,55,26
2023-12-19 16:40:34.817408704,10.0,73.8,0.0,16,40,34
2023-12-20 01:25:43.371685848,6.9,84.5,0.807,01,25,43
2023-12-20 10:10:51.925962984,6.5,84.7,0.0,10,10,51
2023-12-20 18:56:00.480240120,10.4,84.6,0.085,18,56,00
2023-12-21 03:41:09.034517264,10.9,83.8,3.015,03,41,09
2023-12-21 12:26:17.588794400,11.8,84.2,0.018,12,26,17
2023-12-21 21:11:26.143071536,12.4,82.9,0.0,21,11,26
2023-12-22 05:56:34.697348680,11.8,79.6,0.0,05,56,34
2023-12-22 14:41:43.251625816,12.1,81.1,0.79,14,41,43
2023-12-22 23:26:51.805902952,11.3,77.2,0.482,23,26,51
2023-12-23 08:12:00.360180096,15.3,60.0,0.12,08,12,00
2023-12-23 16:57:08.914457232,14.0,71.3,0.856,16,57,08
2023-12-24 01:42:17.468734368,12.8,76.2,2.034,01,42,17
2023-12-24 10:27:26.023011504,13.8,81.3,4.913,10,27,26
2023-12-24 19:12:34.577288648,12.7,91.0,3.119,19,12,34
2023-12-25 03:57:43.131565784,10.0,91.0,8.913,03,57,43
2023-12-25 12:42:51.685842920,9.5,89.5,1.058,12,42,51
2023-12-25 21:28:00.240120064,10.0,86.1,0.332,21,28,00
2023-12-26 06:13:08.794397200,9.5,81.1,0.063,06,13,08
2023-12-26 14:58:17.348674336,8.5,81.5,0.018,14,58,17
2023-12-26 23:43:25.902951480,8.4,82.4,0.087,23,43,25
2023-12-27 08:28:34.457228616,8.3,77.5,0.675,08,28,34
2023-12-27 17:13:43.011505752,7.1,77.6,1.64,17,13,43
2023-12-28 01:58:51.565782896,6.1,79.7,0.094,01,58,51
2023-12-28 10:44:00.120060032,11.1,75.1,0.0,10,44,00
2023-12-28 19:29:08.674337168,13.4,70.0,0.0,19,29,08
